timestamp,temp_ampent,temp_object,pressure,humidity,gas_res,nh3_raw,co_raw,co2,Tvoc,no2_raw
,27.850,31.430,1006.000,30.809,14010.000,0.000,0.000,14309,27032,0.000
,27.750,31.530,1006.000,27.693,15206.000,0.000,0.000,15722,29206,0.000
,27.630,31.350,1006.000,26.651,17689.000,0.000,0.000,13474,25265,0.000
,27.590,31.410,1006.000,27.503,20483.000,0.000,0.000,14736,27945,0.000
,27.570,31.390,1006.000,27.373,17870.000,0.000,0.000,13887,26113,0.000
,27.590,31.410,1006.000,28.359,19751.000,0.000,0.000,13887,26113,0.000
,27.450,31.330,1006.000,27.000,22768.000,0.000,0.000,12093,22279,0.000
,27.470,31.950,1006.000,26.641,18116.000,0.000,0.000,12093,22279,0.000
,27.510,31.830,1006.000,28.427,15981.000,0.000,0.000,14309,27032,0.000
,27.690,32.050,1006.000,30.384,15486.000,0.000,0.000,12770,23677,0.000
,27.730,31.910,1006.000,30.763,15351.000,0.000,0.000,10963,19921,0.000
,27.830,32.350,1006.000,31.670,10557.000,0.000,0.000,10963,19921,0.000
,27.950,32.210,1006.000,34.251,10188.000,0.000,0.000,12770,23677,0.000
,28.090,32.190,1006.000,34.703,12168.000,0.000,0.000,11810,21651,0.000
,28.230,32.130,1006.000,33.972,11444.000,0.000,0.000,11511,21098,0.000
,28.290,32.030,1006.000,32.392,12369.000,0.000,0.000,10963,19921,0.000
,28.350,32.250,1006.000,31.066,10483.000,0.000,0.000,12424,23001,0.000
,28.390,32.050,1006.000,31.112,11469.000,0.000,0.000,13474,25265,0.000
,28.490,32.030,1006.000,32.558,11236.000,0.000,0.000,14309,27032,0.000
,28.430,31.910,1006.000,31.276,12029.000,0.000,0.000,14309,27032,0.000
,28.310,31.550,1006.000,29.291,13053.000,0.000,0.000,13887,26113,0.000
,28.210,31.890,1006.000,29.765,11023.000,0.000,0.000,12770,23677,0.000
,28.110,31.950,1006.000,30.582,13462.000,0.000,0.000,12424,23001,0.000
,28.050,31.950,1006.000,30.575,12524.000,0.000,0.000,12770,23677,0.000
,28.110,31.910,1006.000,30.702,11545.000,0.000,0.000,12424,23001,0.000
,28.110,32.130,1006.000,30.128,11308.000,0.000,0.000,14309,27032,0.000
,28.070,31.630,1006.000,30.334,12509.000,0.000,0.000,13474,25265,0.000
,28.030,32.210,1006.000,29.788,12057.000,0.000,0.000,12770,23677,0.000
,28.050,32.130,1006.000,31.647,12098.000,0.000,0.000,12770,23677,0.000
,28.110,32.190,1006.000,32.983,10578.000,0.000,0.000,12424,23001,0.000
,28.170,32.090,1006.000,32.727,10774.000,0.000,0.000,12424,23001,0.000
,28.270,32.550,1006.000,32.310,9627.000,0.000,0.000,12770,23677,0.000
,28.550,36.390,1006.000,34.622,8434.000,0.000,0.000,12093,22279,0.000
,29.590,32.270,1006.000,32.956,11545.000,0.000,0.000,12093,22279,0.000
,29.450,31.850,1006.000,28.076,10227.000,0.000,0.000,12093,22279,0.000
,29.330,32.590,1006.000,30.193,11333.000,0.000,0.000,13109,24484,0.000
,29.190,31.830,1006.000,30.813,12546.000,0.000,0.000,13887,26084,0.000
,28.950,31.670,1006.000,27.121,14675.000,0.000,0.000,12758,23651,0.000
,28.750,31.770,1006.000,26.617,14915.000,0.000,0.000,12098,22254,0.000
,28.530,32.050,1006.000,27.119,14151.000,0.000,0.000,13108,24457,0.000
,28.430,31.750,1006.000,28.027,14493.000,0.000,0.000,12098,22254,0.000
,28.390,32.330,1006.000,29.068,14113.000,0.000,0.000,15707,29206,0.000
,28.250,31.550,1006.000,28.009,15908.000,0.000,0.000,13461,25237,0.000
,28.110,31.770,1006.000,26.439,16839.000,0.000,0.000,15707,29206,0.000
,27.990,31.710,1006.000,26.051,18306.000,0.000,0.000,11799,21627,0.000
,27.930,32.110,1006.000,26.751,13428.000,0.000,0.000,12758,23651,0.000
,27.950,31.990,1006.000,28.803,17085.000,0.000,0.000,12758,23651,0.000
,27.890,31.830,1006.000,26.710,17527.000,0.000,0.000,13108,24457,0.000
,27.790,31.490,1006.000,26.121,21185.000,0.000,0.000,12758,23651,0.000
,27.710,32.170,1006.000,25.489,16975.000,0.000,0.000,11799,21627,0.000
,27.810,32.130,1006.000,28.515,14345.000,0.000,0.000,11799,21627,0.000
,27.950,32.770,1006.000,29.880,13217.000,0.000,0.000,13461,25237,0.000
,28.010,32.250,1006.000,29.755,13110.000,0.000,0.000,12758,23651,0.000
,28.130,32.050,1006.000,30.543,13471.000,0.000,0.000,14296,27003,0.000
,28.070,31.890,1006.000,28.407,15695.000,0.000,0.000,12758,23651,0.000
,28.030,31.910,1006.000,27.313,14325.000,0.000,0.000,13887,26084,0.000
,27.930,31.550,1006.000,26.852,18950.000,0.000,0.000,10953,19899,0.000
,27.810,31.270,1006.000,24.656,22452.000,0.000,0.000,11500,21074,0.000
,27.630,31.850,1006.000,24.397,18148.000,0.000,0.000,13461,25237,0.000
,27.610,31.750,1006.000,27.572,18434.000,0.000,0.000,15707,29206,0.000
,27.570,31.630,1006.000,26.139,20543.000,0.000,0.000,11799,21627,0.000
,27.590,32.050,1006.000,27.159,14443.000,0.000,0.000,11500,21074,0.000
,27.650,31.990,1006.000,29.216,13343.000,0.000,0.000,12424,22975,0.000
,27.750,31.970,1006.000,29.694,13540.000,0.000,0.000,13108,24457,0.000
,27.790,31.670,1006.000,29.498,15544.000,0.000,0.000,12424,22975,0.000
,27.810,31.850,1006.000,28.790,15206.000,0.000,0.000,13887,26084,0.000
,27.810,31.490,1006.000,28.857,15306.000,0.000,0.000,13887,26084,0.000
,27.690,31.190,1006.000,25.923,20443.000,0.000,0.000,14296,27003,0.000
,27.590,31.550,1006.000,25.316,20745.000,0.000,0.000,13461,25237,0.000
,27.530,31.810,1006.000,25.811,18532.000,0.000,0.000,13108,24457,0.000
,27.570,31.670,1006.000,27.300,18780.000,0.000,0.000,14296,27003,0.000
,27.710,32.350,1006.000,29.202,16203.000,0.000,0.000,12424,22975,0.000
,27.830,32.190,1006.000,30.437,14190.000,0.000,0.000,11799,21627,0.000
,27.850,31.990,1006.000,29.430,12002.000,0.000,0.000,12098,22254,0.000
,27.890,31.970,1006.000,29.341,10874.000,0.000,0.000,10733,19331,0.000
,27.910,31.830,1006.000,29.421,12682.000,0.000,0.000,13887,26084,0.000
,27.850,31.530,1006.000,27.410,15407.000,0.000,0.000,13887,26084,0.000
,27.830,31.490,1006.000,28.418,17527.000,0.000,0.000,13887,26084,0.000
,27.730,31.290,1006.000,26.036,21400.000,0.000,0.000,12758,23651,0.000
,27.650,31.530,1006.000,25.811,19714.000,0.000,0.000,11799,21627,0.000
,27.650,31.670,1006.000,27.104,19157.000,0.000,0.000,15707,29206,0.000
,27.630,31.670,1006.000,25.978,19476.000,0.000,0.000,11500,21074,0.000
,27.690,32.110,1006.000,28.976,14614.000,0.000,0.000,11500,21074,0.000
,27.790,32.030,1006.000,30.762,14267.000,0.000,0.000,13108,24457,0.000
,27.890,32.090,1006.000,31.471,11981.000,0.000,0.000,12424,22975,0.000
,28.010,32.190,1006.000,32.816,9779.000,0.000,0.000,12758,23651,0.000
,28.050,32.090,1006.000,31.712,10785.000,0.000,0.000,14722,27915,0.000
,27.990,31.430,1006.000,29.327,15217.000,0.000,0.000,13461,25237,0.000
,27.830,31.070,1006.000,25.964,20523.000,0.000,0.000,11500,21074,0.000
,27.570,31.210,1006.000,24.619,22476.000,0.000,0.000,15207,28903,0.000
,27.450,31.290,1006.000,25.137,22597.000,0.000,0.000,13887,26084,0.000
,27.410,31.470,1006.000,25.408,24041.000,0.000,0.000,13108,24457,0.000
,27.410,31.430,1006.000,26.684,22573.000,0.000,0.000,13461,25237,0.000
,27.370,31.390,1006.000,26.958,23756.000,0.000,0.000,11500,21074,0.000
,27.390,31.570,1006.000,30.767,16534.000,0.000,0.000,12098,22254,0.000
,27.510,31.690,1006.000,31.823,16431.000,0.000,0.000,13108,24457,0.000
,27.490,31.410,1006.000,29.751,19139.000,0.000,0.000,12098,22254,0.000
,27.590,31.550,1006.000,30.320,18730.000,0.000,0.000,13108,24457,0.000
,27.610,31.570,1006.000,29.399,17885.000,0.000,0.000,12758,23651,0.000
,27.670,31.850,1006.000,31.474,13699.000,0.000,0.000,13887,26084,0.000
,27.750,31.990,1006.000,32.631,11308.000,0.000,0.000,13461,25237,0.000
,27.870,32.050,1006.000,32.553,9530.000,0.000,0.000,12400,22949,0.000
,27.930,32.330,1006.000,32.996,11117.000,0.000,0.000,13462,25181,0.000
,28.050,31.910,1006.000,32.530,10697.000,0.000,0.000,13462,25181,0.000
,27.990,31.670,1006.000,29.817,12822.000,0.000,0.000,11489,21026,0.000
,27.990,31.990,1006.000,30.656,10129.000,0.000,0.000,13083,24429,0.000
,28.010,31.570,1006.000,31.067,14161.000,0.000,0.000,12075,22257,0.000
,28.010,32.030,1006.000,31.046,11046.000,0.000,0.000,12734,23651,0.000
,28.010,31.710,1006.000,31.201,14433.000,0.000,0.000,13083,24429,0.000
,27.930,31.470,1006.000,28.541,15993.000,0.000,0.000,13083,24429,0.000
,27.850,31.470,1006.000,28.241,17411.000,0.000,0.000,12075,22257,0.000
,27.830,31.830,1006.000,29.110,16405.000,0.000,0.000,14281,26944,0.000
,27.830,31.610,1006.000,29.245,17454.000,0.000,0.000,11204,20426,0.000
,27.710,31.550,1006.000,29.850,16920.000,0.000,0.000,13083,24429,0.000
,27.730,31.990,1006.000,32.233,12546.000,0.000,0.000,12734,23651,0.000
,27.750,31.610,1006.000,32.902,9734.000,0.000,0.000,12734,23651,0.000
,27.730,31.950,1006.000,34.279,10621.000,0.000,0.000,12075,22257,0.000
,27.830,31.890,1006.000,33.894,10578.000,0.000,0.000,12400,22949,0.000
,27.790,31.770,1006.000,31.509,11296.000,0.000,0.000,12734,23651,0.000
,27.870,32.030,1006.000,32.020,11866.000,0.000,0.000,12734,23651,0.000
,27.890,31.890,1006.000,31.673,11382.000,0.000,0.000,14707,27854,0.000
,27.930,32.110,1006.000,31.955,10675.000,0.000,0.000,13860,26055,0.000
,28.030,32.110,1006.000,33.232,10452.000,0.000,0.000,22411,29206,0.000
,27.950,31.830,1006.000,32.082,14493.000,0.000,0.000,13860,26055,0.000
,27.850,31.910,1006.000,29.247,18548.000,0.000,0.000,17455,29206,0.000
,27.810,33.190,1006.000,28.633,4348.000,0.000,0.000,14281,26944,0.000
,28.010,34.550,1006.000,51.896,2345.000,0.000,0.000,19643,29206,0.000
,28.450,33.610,1006.000,70.552,2189.000,0.000,0.000,18840,29206,0.000
,28.550,33.650,1006.000,61.352,1848.000,0.000,0.000,14281,26944,0.000
,28.610,32.770,1006.000,59.033,4256.000,0.000,0.000,19643,29206,0.000
,28.550,33.270,1006.000,41.390,3212.000,0.000,0.000,17455,29206,0.000
,28.450,32.970,1006.000,36.354,4982.000,0.000,0.000,18116,29206,0.000
,28.330,32.970,1006.000,35.054,7275.000,0.000,0.000,12734,23651,0.000
,28.170,33.130,1006.000,30.426,8579.000,0.000,0.000,27722,29206,0.000
,28.270,34.310,1006.000,40.869,3318.000,0.000,0.000,20485,29206,0.000
,28.450,37.370,1006.000,64.123,1594.000,0.000,0.000,15178,28872,0.000
,28.530,33.410,1006.000,56.418,3210.000,0.000,0.000,19643,29206,0.000
,28.890,36.210,1006.000,68.892,1479.000,0.000,0.000,15692,29206,0.000
,28.690,35.090,1006.000,46.011,4225.000,0.000,0.000,14707,27854,0.000
,28.730,34.930,1006.000,56.618,3685.000,0.000,0.000,12400,22949,0.000
,28.750,34.130,1006.000,62.857,5300.000,0.000,0.000,12734,23651,0.000
,28.750,34.330,1006.000,50.958,4273.000,0.000,0.000,12734,23651,0.000
,28.650,33.690,1006.000,41.818,5800.000,0.000,0.000,16834,29206,0.000
,28.550,34.150,1006.000,34.974,6444.000,0.000,0.000,18116,29206,0.000
,28.570,34.310,1006.000,45.179,4326.000,0.000,0.000,14707,27854,0.000
,28.450,33.770,1006.000,36.708,8255.000,0.000,0.000,15692,29206,0.000
,28.310,33.770,1006.000,30.845,8572.000,0.000,0.000,18840,29206,0.000
,28.250,33.770,1006.000,35.248,10032.000,0.000,0.000,16247,29206,0.000
,28.290,33.870,1006.000,37.622,8714.000,0.000,0.000,15164,28841,0.000
,28.310,33.690,1006.000,45.076,9014.000,0.000,0.000,16833,29206,0.000
,28.430,36.130,1006.000,50.702,3216.000,0.000,0.000,15677,29206,0.000
,28.550,34.210,1006.000,55.081,3840.000,0.000,0.000,18099,29206,0.000
,28.750,36.850,1006.000,61.370,1972.000,0.000,0.000,26144,29206,0.000
,29.230,36.470,1006.000,66.910,2037.000,0.000,0.000,19643,29206,0.000
,29.710,35.510,1006.000,66.628,2044.000,0.000,0.000,16833,29206,0.000
,30.170,37.250,1006.000,67.484,1324.000,0.000,0.000,14693,27854,0.000
,30.450,37.270,1006.000,69.798,1747.000,0.000,0.000,15677,29206,0.000
,30.330,33.910,1006.000,51.944,2852.000,0.000,0.000,13847,26027,0.000
,30.170,35.130,1006.000,49.019,2147.000,0.000,0.000,18857,29206,0.000
,30.390,37.270,1006.000,64.102,1365.000,0.000,0.000,18099,29206,0.000
,30.430,34.830,1006.000,57.803,1860.000,0.000,0.000,17438,29206,0.000
,30.450,36.170,1006.000,66.495,1612.000,0.000,0.000,14267,26943,0.000
,30.090,33.350,1006.000,43.271,3584.000,0.000,0.000,20465,29206,0.000
,29.850,34.890,1006.000,43.475,3204.000,0.000,0.000,15677,29206,0.000
,29.670,35.050,1006.000,55.890,1587.000,0.000,0.000,16833,29206,0.000
,29.710,35.710,1006.000,64.856,1588.000,0.000,0.000,18857,29206,0.000
,29.930,36.570,1006.000,72.568,1286.000,0.000,0.000,14693,27854,0.000
,30.170,35.210,1006.000,70.844,907.000,0.000,0.000,16833,29206,0.000
,29.950,33.610,1006.000,48.454,2846.000,0.000,0.000,15677,29206,0.000
,29.610,33.570,1006.000,37.594,4144.000,0.000,0.000,13449,25198,0.000
,29.350,34.150,1006.000,35.966,5179.000,0.000,0.000,15677,29206,0.000
,29.190,33.730,1006.000,39.581,6746.000,0.000,0.000,16833,29206,0.000
,28.890,33.270,1006.000,32.274,8930.000,0.000,0.000,4021,5056,0.000
,28.530,33.410,1006.000,28.030,11370.000,0.000,0.000,8879,15425,0.000
,28.210,33.630,1006.000,26.644,13134.000,0.000,0.000,14267,26943,0.000
,28.070,33.490,1006.000,31.776,13118.000,0.000,0.000,17438,29206,0.000
,27.790,33.290,1006.000,28.548,14104.000,0.000,0.000,21407,29206,0.000
,27.730,33.870,1006.000,34.650,11224.000,0.000,0.000,19643,29206,0.000
,27.710,34.210,1006.000,36.531,8102.000,0.000,0.000,15164,28841,0.000
,27.710,33.770,1006.000,38.086,10954.000,0.000,0.000,15677,29206,0.000
,27.670,33.550,1006.000,32.391,13267.000,0.000,0.000,16833,29206,0.000
,27.630,34.130,1006.000,32.993,5674.000,0.000,0.000,18099,29206,0.000
,27.750,34.010,1006.000,40.601,7564.000,0.000,0.000,13847,26027,0.000
,27.850,34.970,1006.000,41.548,3560.000,0.000,0.000,15164,28841,0.000
,28.330,36.410,1006.000,64.659,1826.000,0.000,0.000,20465,29206,0.000
,28.770,36.230,1006.000,74.134,1596.000,0.000,0.000,16833,29206,0.000
,29.190,35.270,1006.000,69.904,2156.000,0.000,0.000,16833,29206,0.000
,29.170,35.470,1006.000,52.634,1295.000,0.000,0.000,18099,29206,0.000
,29.470,37.450,1006.000,68.942,1156.000,0.000,0.000,19643,29206,0.000
,29.550,33.490,1006.000,52.314,2785.000,0.000,0.000,18857,29206,0.000
,29.290,33.490,1006.000,37.022,5179.000,0.000,0.000,20465,29206,0.000
,29.070,35.530,1006.000,35.755,3944.000,0.000,0.000,18857,29206,0.000
,28.970,33.790,1006.000,43.818,6316.000,0.000,0.000,16833,29206,0.000
,28.970,34.930,1006.000,47.247,4560.000,0.000,0.000,18099,29206,0.000
,28.950,34.450,1006.000,49.371,5619.000,0.000,0.000,18099,29206,0.000
,28.870,34.510,1006.000,46.576,4725.000,0.000,0.000,22390,29206,0.000
,28.910,35.470,1006.000,51.805,1748.000,0.000,0.000,24777,29206,0.000
,29.310,35.390,1006.000,67.861,2012.000,0.000,0.000,18857,29206,0.000
,29.290,33.550,1006.000,52.151,4556.000,0.000,0.000,16833,29206,0.000
,28.990,33.730,1006.000,37.064,4548.000,0.000,0.000,15164,28841,0.000
,29.170,36.230,1006.000,59.657,1997.000,0.000,0.000,14693,27854,0.000
,29.590,35.450,1006.000,72.691,3049.000,0.000,0.000,16833,29206,0.000
,29.470,34.290,1006.000,52.052,4128.000,0.000,0.000,15164,28841,0.000
,29.390,34.250,1006.000,49.359,4786.000,0.000,0.000,18857,29206,0.000
,29.110,33.290,1006.000,37.283,7013.000,0.000,0.000,20465,29206,0.000
,28.770,33.490,1006.000,30.858,9228.000,0.000,0.000,18857,29206,0.000
,28.870,36.310,1006.000,48.362,2425.000,0.000,0.000,14693,27854,0.000
,29.110,34.230,1006.000,68.294,4201.000,0.000,0.000,17438,29206,0.000
,28.930,33.990,1006.000,44.173,4467.000,0.000,0.000,15677,29206,0.000
,28.790,33.950,1006.000,39.730,4759.000,0.000,0.000,16833,29206,0.000
,28.570,33.430,1006.000,34.620,6742.000,0.000,0.000,17438,29206,0.000
,28.430,34.430,1006.000,34.320,3076.000,0.000,0.000,19643,29206,0.000
,28.370,33.730,1006.000,38.691,4821.000,0.000,0.000,19643,29206,0.000
,28.290,34.330,1006.000,40.607,6081.000,0.000,0.000,19643,29206,0.000
,28.230,33.870,1006.000,37.998,7069.000,0.000,0.000,14693,27854,0.000
,28.390,36.390,1006.000,50.289,2053.000,0.000,0.000,14693,27854,0.000
,28.550,35.010,1006.000,57.465,2268.000,0.000,0.000,13449,25198,0.000
,28.650,35.710,1006.000,50.289,1824.000,0.000,0.000,17438,29206,0.000
,28.850,36.810,1006.000,60.938,1844.000,0.000,0.000,16833,29206,0.000
,28.990,35.770,1006.000,58.583,1398.000,0.000,0.000,16833,29206,0.000
,29.070,33.930,1006.000,50.280,3599.000,0.000,0.000,18857,29206,0.000
,28.970,32.810,1006.000,42.128,5284.000,0.000,0.000,12064,22232,0.000
,28.730,32.130,1006.000,32.189,8083.000,0.000,0.000,18839,29206,0.000
,28.510,32.310,1006.000,30.689,7570.000,0.000,0.000,18839,29206,0.000
,28.330,32.190,1006.000,29.725,11035.000,0.000,0.000,23529,29206,0.000
,28.230,32.390,1006.000,29.846,12225.000,0.000,0.000,22411,29206,0.000
,28.090,32.690,1006.000,32.276,12413.000,0.000,0.000,14254,26914,0.000
,27.990,31.670,1006.000,30.049,14685.000,0.000,0.000,21406,29206,0.000
,27.750,31.330,1006.000,27.885,16718.000,0.000,0.000,18839,29206,0.000
,27.630,31.210,1006.000,28.845,15718.000,0.000,0.000,9216,16157,0.000
,27.510,29.750,1006.000,27.864,18226.000,0.000,0.000,12388,22898,0.000
,27.390,29.850,1006.000,27.121,19018.000,0.000,0.000,16817,29206,0.000
,27.470,30.910,1006.000,31.056,18370.000,0.000,0.000,20446,29206,0.000
,27.530,30.670,1006.000,34.875,10708.000,0.000,0.000,14254,26914,0.000
,27.690,30.570,1006.000,40.625,12853.000,0.000,0.000,11764,21554,0.000
,27.650,29.750,1006.000,34.626,15789.000,0.000,0.000,15177,28809,0.000
,27.590,29.930,1006.000,29.636,18865.000,0.000,0.000,14254,26914,0.000
,27.450,29.910,1006.000,27.477,18242.000,0.000,0.000,19624,29206,0.000
,27.390,30.630,1006.000,27.307,12246.000,0.000,0.000,11467,21001,0.000
,27.410,30.310,1006.000,31.072,16253.000,0.000,0.000,13846,25998,0.000
,27.410,29.910,1006.000,31.193,19035.000,0.000,0.000,7975,13501,0.000
,27.350,30.050,1006.000,29.101,21015.000,0.000,0.000,8408,14398,0.000
,27.310,30.090,1006.000,29.380,21422.000,0.000,0.000,9216,16157,0.000
,27.370,29.790,1006.000,30.585,22993.000,0.000,0.000,7706,12950,0.000
,27.230,29.430,1006.000,27.772,25717.000,0.000,0.000,8878,15406,0.000
,27.150,29.570,1006.000,26.793,25498.000,0.000,0.000,8554,14694,0.000
,27.150,29.550,1006.000,27.247,27338.000,0.000,0.000,11203,20380,0.000
,27.070,29.590,1006.000,27.508,26148.000,0.000,0.000,10003,17824,0.000
,27.050,29.790,1006.000,29.206,23454.000,0.000,0.000,10702,19286,0.000
,27.130,30.570,1006.000,32.501,18211.000,0.000,0.000,9048,15756,0.000
,27.170,30.310,1006.000,32.502,17734.000,0.000,0.000,8878,15406,0.000
,27.210,30.190,1006.000,32.786,17900.000,0.000,0.000,10222,18283,0.000
,27.410,30.450,1006.000,34.157,16265.000,0.000,0.000,13436,25170,0.000
,27.530,30.590,1006.000,34.631,15671.000,0.000,0.000,11203,20380,0.000
,27.590,29.770,1006.000,32.460,16613.000,0.000,0.000,9602,16963,0.000
,27.530,29.790,1006.000,30.414,19122.000,0.000,0.000,8264,14079,0.000
,27.510,30.250,1006.000,31.028,16482.000,0.000,0.000,10222,18283,0.000
,27.610,29.750,1006.000,33.143,19157.000,0.000,0.000,11764,21554,0.000
,27.530,29.630,1006.000,29.663,21163.000,0.000,0.000,8878,15406,0.000
,27.410,29.450,1006.000,27.829,24792.000,0.000,0.000,10222,18283,0.000
,27.290,29.230,1006.000,26.835,27516.000,0.000,0.000,9602,16963,0.000
,27.210,29.190,1006.000,26.397,29136.000,0.000,0.000,10003,17824,0.000
,27.130,29.290,1006.000,26.842,29754.000,0.000,0.000,10003,17824,0.000
,27.070,29.230,1006.000,26.833,31188.000,0.000,0.000,9602,16963,0.000
,26.950,29.630,1006.000,27.195,23273.000,0.000,0.000,10003,17824,0.000
,27.210,29.750,1006.000,32.469,20523.000,0.000,0.000,7830,13206,0.000
,27.370,29.630,1006.000,33.903,20187.000,0.000,0.000,8408,14398,0.000
,27.350,29.850,1006.000,30.989,20053.000,0.000,0.000,13846,25998,0.000
,27.290,29.430,1006.000,30.390,23676.000,0.000,0.000,9048,15756,0.000
,27.230,29.490,1006.000,28.707,23663.000,0.000,0.000,9812,17383,0.000
,27.230,29.390,1006.000,29.155,26378.000,0.000,0.000,10702,19286,0.000
,27.230,29.510,1006.000,29.072,27074.000,0.000,0.000,12063,22207,0.000
,27.150,29.170,1006.000,28.187,29076.000,0.000,0.000,10003,17824,0.000
,27.090,29.230,1006.000,27.556,29796.000,0.000,0.000,8554,14694,0.000
,27.070,29.370,1006.000,27.335,29988.000,0.000,0.000,10461,18785,0.000
,27.050,29.190,1006.000,27.888,30290.000,0.000,0.000,12721,23598,0.000
,27.030,29.150,1006.000,27.809,30845.000,0.000,0.000,9048,15756,0.000
,26.990,29.310,1006.000,26.839,33285.000,0.000,0.000,9216,16157,0.000
,26.930,29.250,1006.000,27.482,31351.000,0.000,0.000,10222,18283,0.000
,27.030,30.190,1006.000,29.768,20363.000,0.000,0.000,9812,17383,0.000
,27.170,30.430,1006.000,32.987,17211.000,0.000,0.000,9048,15756,0.000
,27.270,30.050,1006.000,34.046,18148.000,0.000,0.000,10931,19854,0.000
,27.250,29.170,1006.000,31.095,22917.000,0.000,0.000,10461,18785,0.000
,27.230,29.230,1006.000,28.810,26595.000,0.000,0.000,9812,17383,0.000
,27.130,29.170,1006.000,26.942,24880.000,0.000,0.000,10931,19854,0.000
,27.130,29.450,1006.000,27.454,19351.000,0.000,0.000,10003,17824,0.000
,27.170,29.750,1006.000,32.455,16799.000,0.000,0.000,10222,18283,0.000
,27.350,29.830,1006.000,34.406,15601.000,0.000,0.000,12052,22182,0.000
,27.370,29.770,1006.000,32.475,14423.000,0.000,0.000,12709,23597,0.000
,27.350,29.250,1006.000,30.875,19585.000,0.000,0.000,11467,20977,0.000
,27.310,29.750,1006.000,30.404,18101.000,0.000,0.000,12376,22873,0.000
,27.350,29.750,1006.000,31.281,16799.000,0.000,0.000,13436,25142,0.000
,27.310,29.190,1006.000,30.534,21057.000,0.000,0.000,10692,19264,0.000
,27.290,29.370,1006.000,29.808,22262.000,0.000,0.000,14253,26884,0.000
,27.250,29.290,1006.000,28.425,24404.000,0.000,0.000,15669,29206,0.000
,27.190,29.150,1006.000,27.601,26148.000,0.000,0.000,10692,19264,0.000
,27.150,29.170,1006.000,26.809,27643.000,0.000,0.000,9410,16560,0.000
,27.090,29.450,1006.000,28.093,18039.000,0.000,0.000,12376,22873,0.000
,27.150,29.830,1006.000,30.627,14543.000,0.000,0.000,10931,19831,0.000
,27.230,29.550,1006.000,31.809,15957.000,0.000,0.000,12376,22873,0.000
,27.310,29.850,1006.000,32.902,14553.000,0.000,0.000,11753,21553,0.000
,27.290,29.250,1006.000,30.308,19640.000,0.000,0.000,16215,29206,0.000
,27.230,29.170,1006.000,28.498,22191.000,0.000,0.000,12376,22873,0.000
,27.170,29.570,1006.000,28.015,19035.000,0.000,0.000,14694,27793,0.000
,27.130,29.110,1006.000,27.586,23837.000,0.000,0.000,11753,21553,0.000
,27.090,29.250,1006.000,28.034,25133.000,0.000,0.000,11753,21553,0.000
,27.070,29.390,1006.000,28.227,20033.000,0.000,0.000,13833,25970,0.000
,27.250,29.990,1006.000,34.189,12098.000,0.000,0.000,12376,22873,0.000
,27.310,29.250,1006.000,33.083,18070.000,0.000,0.000,12052,22182,0.000
,27.250,29.170,1006.000,29.273,22993.000,0.000,0.000,11753,21553,0.000
,27.210,29.090,1006.000,27.867,25796.000,0.000,0.000,13058,24348,0.000
,27.070,28.830,1006.000,26.931,28660.000,0.000,0.000,12376,22873,0.000
,27.030,29.370,1006.000,27.049,19807.000,0.000,0.000,12376,22873,0.000
,27.090,29.770,1006.000,31.619,14315.000,0.000,0.000,13058,24348,0.000
,27.230,29.930,1006.000,34.720,12190.000,0.000,0.000,16215,29206,0.000
,27.350,29.770,1006.000,34.735,11853.000,0.000,0.000,14253,26884,0.000
,27.350,29.150,1006.000,31.808,16042.000,0.000,0.000,13058,24348,0.000
,27.390,29.930,1006.000,32.561,12015.000,0.000,0.000,14694,27793,0.000
,27.430,29.350,1006.000,33.832,13368.000,0.000,0.000,16801,29206,0.000
,27.350,29.150,1006.000,30.344,15801.000,0.000,0.000,15163,28778,0.000
,27.270,28.990,1006.000,29.223,20363.000,0.000,0.000,14253,26884,0.000
,27.250,29.350,1006.000,28.428,19476.000,0.000,0.000,13436,25142,0.000
,27.170,29.230,1006.000,28.709,21710.000,0.000,0.000,18821,29206,0.000
,27.130,29.050,1006.000,27.491,24999.000,0.000,0.000,17421,29206,0.000
,27.050,28.970,1006.000,26.752,27863.000,0.000,0.000,16801,29206,0.000
,26.950,28.830,1006.000,26.184,30225.000,0.000,0.000,14253,26884,0.000
,26.910,28.850,1006.000,26.060,31468.000,0.000,0.000,14253,26884,0.000
,26.890,28.850,1006.000,27.049,32215.000,0.000,0.000,13058,24348,0.000
,26.870,28.850,1006.000,26.326,34857.000,0.000,0.000,14253,26884,0.000
,26.830,28.690,1006.000,25.549,37431.000,0.000,0.000,12376,22873,0.000
,26.750,28.770,1006.000,25.111,38920.000,0.000,0.000,13833,25970,0.000
,26.710,28.850,1006.000,25.079,37036.000,0.000,0.000,22390,29206,0.000
,26.650,28.770,1006.000,25.284,37733.000,0.000,0.000,10451,18784,0.000
,26.650,28.790,1006.000,25.078,37299.000,0.000,0.000,9593,16943,0.000
,26.610,28.750,1006.000,25.042,39766.000,0.000,0.000,10220,18262,0.000
,26.610,28.750,1006.000,25.216,41410.000,0.000,0.000,13833,25970,0.000
,26.610,28.790,1006.000,25.331,41615.000,0.000,0.000,13833,25970,0.000
,26.630,29.030,1006.000,25.487,40377.000,0.000,0.000,11753,21553,0.000
,26.630,28.650,1006.000,25.347,42627.000,0.000,0.000,12709,23597,0.000
,26.590,28.710,1006.000,25.181,41533.000,0.000,0.000,17421,29206,0.000
